date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:08:26	11794/11794	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:08:26%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/4_ad7bf6e7-d206-49c8-aadf-33fb7a1f3314_large.jpg?v=1522554277	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/4_ad7bf6e7-d206-49c8-aadf-33fb7a1f3314_large8450.jpg	(from https://art-furniture-1.myshopify.com/products/donec-non-est-ullamcorper)
00:08:28	8717/8717	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:08:29%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/7_5137cba5-7c16-4a25-a1cb-9f3fee2c2e07_large.jpg?v=1522554313	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/7_5137cba5-7c16-4a25-a1cb-9f3fee2c2e07_large9c6f.jpg	(from https://art-furniture-1.myshopify.com/products/donec-non-est-ullamcorper)
00:08:29	169976/169976	---MCZ	200	added ('OK')	text/html	etag:cacheable:d08e2f26dab243dd02853bc3f301868e	https://art-furniture-1.myshopify.com/products/fhasellus-viverra-urna	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/products/fhasellus-viverra-urna.html	(from https://art-furniture-1.myshopify.com/products/donec-non-est-ullamcorper)
00:08:30	16706/16706	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:08:29%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/8_98d25585-0e97-4cb5-a2d2-df73076c1e41_large.jpg?v=1522554314	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/8_98d25585-0e97-4cb5-a2d2-df73076c1e41_largea443.jpg	(from https://art-furniture-1.myshopify.com/products/donec-non-est-ullamcorper)
00:08:33	11938/11938	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:08:34%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/11_cef672b1-da85-4c13-bcef-b7abf52961da_large.jpg?v=1522554337	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/11_cef672b1-da85-4c13-bcef-b7abf52961da_largecf6e.jpg	(from https://art-furniture-1.myshopify.com/products/donec-non-est-ullamcorper)
00:08:34	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/checkout	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/checkout.148.delayed	(from https://art-furniture-1.myshopify.com/products/donec-non-est-ullamcorper)
00:08:34	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5.149.delayed	(from https://art-furniture-1.myshopify.com/products/donec-non-est-ullamcorper)
00:08:40	13044/13044	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:08:35%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/12_43477f3c-36ba-4532-8818-f5745b96640f_large.jpg?v=1522554338	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/12_43477f3c-36ba-4532-8818-f5745b96640f_large0077.jpg	(from https://art-furniture-1.myshopify.com/products/donec-non-est-ullamcorper)
00:08:42	177088/177088	---MCZ	200	added ('OK')	text/html	etag:cacheable:893ad64adcf45851f5c3968a0e2901f8	https://art-furniture-1.myshopify.com/products/fugiat-quo-voluptas	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/products/fugiat-quo-voluptas.html	(from https://art-furniture-1.myshopify.com/products/donec-non-est-ullamcorper)
00:08:43	12714/12714	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20May%202018%2017:46:52%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/7_3c5d5be7-cf9f-4a4c-a636-a07451b56ef5_grande.jpg?v=1522553461	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/7_3c5d5be7-cf9f-4a4c-a636-a07451b56ef5_grandefae4.jpg	(from https://art-furniture-1.myshopify.com/products/aliquam-consequat-mattis)
00:08:44	25884/25884	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:08:45%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/6_8400b0cd-8acc-4b97-8cdd-fd41cad1545a_grande.jpg?v=1522553460	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/6_8400b0cd-8acc-4b97-8cdd-fd41cad1545a_grande1a2a.jpg	(from https://art-furniture-1.myshopify.com/products/aliquam-consequat-mattis)
00:08:46	28328/28328	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:08:46%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/5_45cca5d3-2df6-418b-b051-c5b4fbd483d5_grande.jpg?v=1522553460	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/5_45cca5d3-2df6-418b-b051-c5b4fbd483d5_grande1a2a.jpg	(from https://art-furniture-1.myshopify.com/products/aliquam-consequat-mattis)
00:08:47	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/checkout	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/checkout.14e.delayed	(from https://art-furniture-1.myshopify.com/products/aliquam-consequat-mattis)
00:08:47	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5.14f.delayed	(from https://art-furniture-1.myshopify.com/products/aliquam-consequat-mattis)
00:08:47	8653/8653	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:231c44a63ff4e754d73fb20e3caaca10	https://art-furniture-1.myshopify.com/products/aliquam-consequat-mattis.oembed	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/products/aliquam-consequat-mattis.oembed	(from https://art-furniture-1.myshopify.com/products/aliquam-consequat-mattis)
00:08:48	28328/28328	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20May%202018%2017:46:59%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/5_45cca5d3-2df6-418b-b051-c5b4fbd483d5.jpg?v=1522553460	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/5_45cca5d3-2df6-418b-b051-c5b4fbd483d51a2a.jpg	(from https://art-furniture-1.myshopify.com/products/aliquam-consequat-mattis)
00:08:50	25884/25884	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:08:49%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/6_8400b0cd-8acc-4b97-8cdd-fd41cad1545a.jpg?v=1522553460	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/6_8400b0cd-8acc-4b97-8cdd-fd41cad1545a1a2a.jpg	(from https://art-furniture-1.myshopify.com/products/aliquam-consequat-mattis)
00:08:50	12714/12714	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:08:50%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/7_3c5d5be7-cf9f-4a4c-a636-a07451b56ef5.jpg?v=1522553461	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/7_3c5d5be7-cf9f-4a4c-a636-a07451b56ef5fae4.jpg	(from https://art-furniture-1.myshopify.com/products/aliquam-consequat-mattis)
00:08:51	23509/23509	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:08:51%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/8_531bea38-c609-44e7-a06e-07ce65b4edbe.jpg?v=1522553462	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/8_531bea38-c609-44e7-a06e-07ce65b4edbef4d1.jpg	(from https://art-furniture-1.myshopify.com/products/aliquam-consequat-mattis)
00:08:52	16683/16683	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:08:51%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/9.jpg?v=1522553462	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/9f4d1.jpg	(from https://art-furniture-1.myshopify.com/products/aliquam-consequat-mattis)
00:08:52	13023/13023	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:08:52%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/10.jpg?v=1522553463	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/10f03f.jpg	(from https://art-furniture-1.myshopify.com/products/aliquam-consequat-mattis)
00:08:53	8717/8717	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:08:53%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/7_3c5d5be7-cf9f-4a4c-a636-a07451b56ef5_large.jpg?v=1522553461	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/7_3c5d5be7-cf9f-4a4c-a636-a07451b56ef5_largefae4.jpg	(from https://art-furniture-1.myshopify.com/products/aliquam-consequat-mattis)
00:08:54	16706/16706	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:08:54%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/8_531bea38-c609-44e7-a06e-07ce65b4edbe_large.jpg?v=1522553462	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/8_531bea38-c609-44e7-a06e-07ce65b4edbe_largef4d1.jpg	(from https://art-furniture-1.myshopify.com/products/aliquam-consequat-mattis)
00:08:55	11420/11420	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:08:55%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/9_large.jpg?v=1522553462	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/9_largef4d1.jpg	(from https://art-furniture-1.myshopify.com/products/aliquam-consequat-mattis)
00:08:55	8954/8954	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20May%202018%2017:47:10%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/10_large.jpg?v=1522553463	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/10_largef03f.jpg	(from https://art-furniture-1.myshopify.com/products/aliquam-consequat-mattis)
00:08:56	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/checkout	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/checkout.15a.delayed	(from https://art-furniture-1.myshopify.com/products/aliquam-consequat-mattis)
00:08:56	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5.15b.delayed	(from https://art-furniture-1.myshopify.com/products/aliquam-consequat-mattis)
00:08:59	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/checkout	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/checkout.15c.delayed	(from https://art-furniture-1.myshopify.com/pages/about)
00:08:59	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5.15d.delayed	(from https://art-furniture-1.myshopify.com/pages/about)
00:09:02	46331/46331	---M--	200	added ('OK')	image/png	date:Sat,%2012%20May%202018%2018:09:00%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/files/1.png?v=1522231879	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/files/1e0ed.png	(from https://art-furniture-1.myshopify.com/pages/about)
00:09:07	231870/231870	---MCZ	200	added ('OK')	text/html	etag:cacheable:0682e5262ce39a6ef7377cdbf613d730	https://art-furniture-1.myshopify.com/products/aliquam-consequatfuck	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/products/aliquam-consequatfuck	(from https://art-furniture-1.myshopify.com/)
00:09:12	45750/45750	---M--	200	added ('OK')	image/png	date:Sat,%2012%20May%202018%2018:09:03%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/files/3.png?v=1522231919	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/files/39679.png	(from https://art-furniture-1.myshopify.com/pages/about)
00:09:12	53990/53990	---M--	200	added ('OK')	image/png	date:Sat,%2012%20May%202018%2018:09:01%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/files/2.png?v=1522231895	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/files/253f8.png	(from https://art-furniture-1.myshopify.com/pages/about)
00:09:12	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/checkout	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/checkout.161.delayed	(from https://art-furniture-1.myshopify.com/pages/about)
00:09:12	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5.162.delayed	(from https://art-furniture-1.myshopify.com/pages/about)
00:09:15	223355/223355	---MCZ	200	added ('OK')	text/html	etag:cacheable:ccf9554320960e28d423234ad659ae98	https://art-furniture-1.myshopify.com/products/affiliate-link-product	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/products/affiliate-link-product	(from https://art-furniture-1.myshopify.com/)
00:09:20	159373/159373	---MCZ	200	added ('OK')	text/html	etag:cacheable:b3bbbcdfd9702bfba1712396df8b86a5	https://art-furniture-1.myshopify.com/blogs/news?page=2	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/blogs/news4658.html	(from https://art-furniture-1.myshopify.com/blogs/news)
00:09:22	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/checkout	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/checkout.165.delayed	(from https://art-furniture-1.myshopify.com/blogs/news)
00:09:22	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5.166.delayed	(from https://art-furniture-1.myshopify.com/blogs/news)
00:09:23	1585/1585	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20May%202018%2017:53:41%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/articles/8_small.jpg?v=1522556509	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/articles/8_smallabab.jpg	(from https://art-furniture-1.myshopify.com/blogs/news)
00:09:24	19684/19684	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:493e356f8afca7aa003051859c48f3f6	https://art-furniture-1.myshopify.com/blogs/news.atom	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/blogs/news.atom	(from https://art-furniture-1.myshopify.com/blogs/news)
00:09:25	2302/2302	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:09:26%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/articles/11_small.jpg?v=1522556541	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/articles/11_small4802.jpg	(from https://art-furniture-1.myshopify.com/blogs/news)
00:09:26	1933/1933	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:09:27%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/articles/10_small.jpg?v=1522556530	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/articles/10_smallf504.jpg	(from https://art-furniture-1.myshopify.com/blogs/news)
00:09:26	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/checkout	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/checkout.16a.delayed	(from https://art-furniture-1.myshopify.com/blogs/news)
00:09:26	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5.16b.delayed	(from https://art-furniture-1.myshopify.com/blogs/news)
00:09:28	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/checkout	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/checkout.16d.delayed	(from https://art-furniture-1.myshopify.com/blogs/news/temporibus-autem-quibusdam-1)
00:09:28	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5.16e.delayed	(from https://art-furniture-1.myshopify.com/blogs/news/temporibus-autem-quibusdam-1)
00:09:28	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/checkout	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/checkout.16f.delayed	(from https://art-furniture-1.myshopify.com/blogs/news/temporibus-autem-quibusdam-1)
00:09:28	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5.170.delayed	(from https://art-furniture-1.myshopify.com/blogs/news/temporibus-autem-quibusdam-1)
00:09:28	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/checkout	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/checkout.171.delayed	(from https://art-furniture-1.myshopify.com/pages/contact)
00:09:28	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5.172.delayed	(from https://art-furniture-1.myshopify.com/pages/contact)
00:09:28	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/checkout	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/checkout.173.delayed	(from https://art-furniture-1.myshopify.com/pages/contact)
00:09:28	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5.174.delayed	(from https://art-furniture-1.myshopify.com/pages/contact)
00:09:31	644/644	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2012%20May%202018%2018:09:32%20GMT	http://pinterest.com/pin/create/button/?url=https://art-furniture-1.myshopify.com/blogs/news/temporibus-autem-quibusdam-1&media=http://cdn.shopify.com/s/files/1/0011/2918/5331/articles/7_1024x1024.jpg?v=1522556499&description=Temporibus%20autem%20quibusdam	C:/Users/hhson/Desktop/Funnn/pinterest.com/pin/create/button/index50bf.html	(from https://art-furniture-1.myshopify.com/blogs/news/temporibus-autem-quibusdam-1)
00:09:33	14629/14629	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:09:32%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/34_89c67247-90b7-45a3-896b-0982e69fee20_grande.jpg?v=1522554474	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/34_89c67247-90b7-45a3-896b-0982e69fee20_grande5cbc.jpg	(from https://art-furniture-1.myshopify.com/products/largest-water-pot)
00:09:34	15921/15921	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:09:33%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/24_42fde455-60fd-41eb-8b23-635f64c02b0d_grande.jpg?v=1522554455	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/24_42fde455-60fd-41eb-8b23-635f64c02b0d_grande1808.jpg	(from https://art-furniture-1.myshopify.com/products/largest-water-pot)
00:09:35	10932/10932	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:09:35%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/18_3744c5fe-d4fd-4ffd-a3a2-765e0c7333ec_grande.jpg?v=1522554454	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/18_3744c5fe-d4fd-4ffd-a3a2-765e0c7333ec_grande4d1d.jpg	(from https://art-furniture-1.myshopify.com/products/largest-water-pot)
00:09:36	141800/141800	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:09:28%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/articles/7_1024x1024.jpg?v=1522556499	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/articles/7_1024x1024d540.jpg	(from https://art-furniture-1.myshopify.com/blogs/news/temporibus-autem-quibusdam-1)
00:09:36	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/checkout	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/checkout.179.delayed	(from https://art-furniture-1.myshopify.com/products/largest-water-pot)
00:09:36	0/-1	---M--	302	error ('')			https://art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/1129185331/checkouts/f68b776a1c31c065768a3b8aeefc9be5.17a.delayed	(from https://art-furniture-1.myshopify.com/products/largest-water-pot)
00:09:37	2423/2423	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:4e0d9f094b1faaac921ae44aa1399829	https://art-furniture-1.myshopify.com/products/largest-water-pot.oembed	C:/Users/hhson/Desktop/Funnn/art-furniture-1.myshopify.com/products/largest-water-pot.oembed	(from https://art-furniture-1.myshopify.com/products/largest-water-pot)
00:09:37	10932/10932	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:09:38%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/18_3744c5fe-d4fd-4ffd-a3a2-765e0c7333ec.jpg?v=1522554454	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/18_3744c5fe-d4fd-4ffd-a3a2-765e0c7333ec4d1d.jpg	(from https://art-furniture-1.myshopify.com/products/largest-water-pot)
00:09:39	15921/15921	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:09:39%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/24_42fde455-60fd-41eb-8b23-635f64c02b0d.jpg?v=1522554455	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/24_42fde455-60fd-41eb-8b23-635f64c02b0d1808.jpg	(from https://art-furniture-1.myshopify.com/products/largest-water-pot)
00:09:40	14629/14629	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:09:40%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/34_89c67247-90b7-45a3-896b-0982e69fee20.jpg?v=1522554474	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/34_89c67247-90b7-45a3-896b-0982e69fee205cbc.jpg	(from https://art-furniture-1.myshopify.com/products/largest-water-pot)
00:09:41	23208/23208	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:09:41%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/35_3edf46c1-fc81-4496-b4fe-a5ca5f58d797.jpg?v=1522554475	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/35_3edf46c1-fc81-4496-b4fe-a5ca5f58d797071c.jpg	(from https://art-furniture-1.myshopify.com/products/largest-water-pot)
00:09:42	21279/21279	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:09:42%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/37_ec8fa2c9-1076-431d-b1be-f27bba0423d1.jpg?v=1522554475	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/37_ec8fa2c9-1076-431d-b1be-f27bba0423d1071c.jpg	(from https://art-furniture-1.myshopify.com/products/largest-water-pot)
00:09:43	9783/9783	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:09:43%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/34_89c67247-90b7-45a3-896b-0982e69fee20_large.jpg?v=1522554474	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/34_89c67247-90b7-45a3-896b-0982e69fee20_large5cbc.jpg	(from https://art-furniture-1.myshopify.com/products/largest-water-pot)
00:09:43	15968/15968	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:09:44%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/35_3edf46c1-fc81-4496-b4fe-a5ca5f58d797_large.jpg?v=1522554475	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/35_3edf46c1-fc81-4496-b4fe-a5ca5f58d797_large071c.jpg	(from https://art-furniture-1.myshopify.com/products/largest-water-pot)
00:09:45	14703/14703	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:09:45%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/37_ec8fa2c9-1076-431d-b1be-f27bba0423d1_large.jpg?v=1522554475	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/37_ec8fa2c9-1076-431d-b1be-f27bba0423d1_large071c.jpg	(from https://art-furniture-1.myshopify.com/products/largest-water-pot)
00:09:48	15629/15629	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20May%202018%2018:09:49%20GMT	http://cdn.shopify.com/s/files/1/0011/2918/5331/products/13_9d861527-b62f-47a5-95e2-62dd1ab75db1_large.jpg?v=1522554886	C:/Users/hhson/Desktop/Funnn/cdn.shopify.com/s/files/1/0011/2918/5331/products/13_9d861527-b62f-47a5-95e2-62dd1ab75db1_large40c8.jpg	(from https://art-furniture-1.myshopify.com/products/largest-water-pot)
